ID,Battle ID,Battle Type,Battle Type ID,Battle Name,Game platform,Missions,Release date,Last updated,Creator(s),Average rating,Reviews,Bug reports,Times completed,Patches used,Patch IDs,Battle URL,Download Link,Folder Location,Filename,Path,Ship Type,Flight Group Name
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M3IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M3IM.TIE,TIE Interceptor,Gamma
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M4IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M4IM.TIE,TIE Interceptor,Alpha
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M5IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M5IM.TIE,TIE Interceptor,Alpha
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M6FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M6FM.TIE,TIE Fighter,Alpha 1
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M7GW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M7GW.TIE,Assault Gunboat,Tau 1
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M8GW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M8GW.TIE,Assault Gunboat,Tau
1302,TIE-TC 229,TIE-TC,229,The Wasii Conflict,TIE Fighter,11,10/21/2007,12/8/2007,HA Anahorn Dempsey,3.3,6,0,38,None,,https://tc.emperorshammer.org/download.php?id=1302&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC229.zip,C:\Users\kevin\Documents\Projects\EH\TIETC229,D1M9IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC229\D1M9IM.TIE,TIE Interceptor,Gamma
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10a.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10a.tie,TIE Praetor,Praetorian
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10a.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10a.tie,X-Wing,Red
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10b.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10b.tie,TIE Praetor,Praetorian
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10b.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10b.tie,X-Wing,Red
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10c.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10c.tie,TIE Praetor,Praetorian
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10d.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10d.tie,TIE Praetor,Praetorian
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10e.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10e.tie,TIE Praetor,Praetorian
1303,XvT-TC 127,XvT-TC,127,Praetorian Elite X,X-Wing vs. TIE Fighter,5,10/22/2007,2/22/2009,GN Ric Hunter,3,10,2,36,EH Ship Patch for XvT | TIE Praetor,8|103,https://tc.emperorshammer.org/download.php?id=1303&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/TC/XvTTC127.zip,C:\Users\kevin\Documents\Projects\EH\XvTTC127,prae10e.tie,C:\Users\kevin\Documents\Projects\EH\XvTTC127\prae10e.tie,X-Wing,Red
1304,TIE-TC 230,TIE-TC,230,The Denasi Plague,TIE Fighter,5,10/23/2007,10/26/2007,HA Anahorn Dempsey,3.5,2,3,53,None,,https://tc.emperorshammer.org/download.php?id=1304&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC230.zip,C:\Users\kevin\Documents\Projects\EH\TIETC230,D2M1DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC230\D2M1DW.TIE,TIE Defender,Alpha
1304,TIE-TC 230,TIE-TC,230,The Denasi Plague,TIE Fighter,5,10/23/2007,10/26/2007,HA Anahorn Dempsey,3.5,2,3,53,None,,https://tc.emperorshammer.org/download.php?id=1304&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC230.zip,C:\Users\kevin\Documents\Projects\EH\TIETC230,D2M2DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC230\D2M2DW.TIE,TIE Defender,Alpha
1304,TIE-TC 230,TIE-TC,230,The Denasi Plague,TIE Fighter,5,10/23/2007,10/26/2007,HA Anahorn Dempsey,3.5,2,3,53,None,,https://tc.emperorshammer.org/download.php?id=1304&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC230.zip,C:\Users\kevin\Documents\Projects\EH\TIETC230,D2M3DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC230\D2M3DW.TIE,TIE Defender,Alpha
1304,TIE-TC 230,TIE-TC,230,The Denasi Plague,TIE Fighter,5,10/23/2007,10/26/2007,HA Anahorn Dempsey,3.5,2,3,53,None,,https://tc.emperorshammer.org/download.php?id=1304&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC230.zip,C:\Users\kevin\Documents\Projects\EH\TIETC230,D2M4DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC230\D2M4DW.TIE,TIE Defender,Alpha
1304,TIE-TC 230,TIE-TC,230,The Denasi Plague,TIE Fighter,5,10/23/2007,10/26/2007,HA Anahorn Dempsey,3.5,2,3,53,None,,https://tc.emperorshammer.org/download.php?id=1304&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC230.zip,C:\Users\kevin\Documents\Projects\EH\TIETC230,D2M5DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC230\D2M5DW.TIE,TIE Defender,Alpha
1305,TIE-TC 231,TIE-TC,231,Betrayal,TIE Fighter,4,10/23/2007,3/22/2009,HA Anahorn Dempsey,4,3,0,38,EH Ship Patch for TIE '95,231,https://tc.emperorshammer.org/download.php?id=1305&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC231.zip,C:\Users\kevin\Documents\Projects\EH\TIETC231,D3M1DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC231\D3M1DW.TIE,TIE Defender,Alpha 1
1305,TIE-TC 231,TIE-TC,231,Betrayal,TIE Fighter,4,10/23/2007,3/22/2009,HA Anahorn Dempsey,4,3,0,38,EH Ship Patch for TIE '95,231,https://tc.emperorshammer.org/download.php?id=1305&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC231.zip,C:\Users\kevin\Documents\Projects\EH\TIETC231,D3M2DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC231\D3M2DW.TIE,TIE Defender,Alpha
1305,TIE-TC 231,TIE-TC,231,Betrayal,TIE Fighter,4,10/23/2007,3/22/2009,HA Anahorn Dempsey,4,3,0,38,EH Ship Patch for TIE '95,231,https://tc.emperorshammer.org/download.php?id=1305&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC231.zip,C:\Users\kevin\Documents\Projects\EH\TIETC231,D3M3DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC231\D3M3DW.TIE,TIE Defender,Alpha 1
1305,TIE-TC 231,TIE-TC,231,Betrayal,TIE Fighter,4,10/23/2007,3/22/2009,HA Anahorn Dempsey,4,3,0,38,EH Ship Patch for TIE '95,231,https://tc.emperorshammer.org/download.php?id=1305&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC231.zip,C:\Users\kevin\Documents\Projects\EH\TIETC231,D3M4MW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC231\D3M4MW.TIE,Missile Boat,Alpha 1
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM1.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM1.tie,Missile Boat,Tau 4
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM2.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM2.tie,Missile Boat,Tau 4
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM3.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM3.tie,Missile Boat,Tau 
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM4.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM4.tie,Missile Boat,Tau 4
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM5.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM5.tie,Missile Boat,Tau
1306,TIE-TC 232,TIE-TC,232,Vindication,TIE Fighter,6,10/28/2007,10/28/2007,CM Rue Sokky,2,2,2,37,None,,https://tc.emperorshammer.org/download.php?id=1306&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC232.zip,C:\Users\kevin\Documents\Projects\EH\TIETC232,NBM6.tie,C:\Users\kevin\Documents\Projects\EH\TIETC232\NBM6.tie,Missile Boat,Tau
1307,TIE-TC 233,TIE-TC,233,The Adventures of Darby the Love-Bot,TIE Fighter,4,11/15/2007,11/15/2007,CPT Dave Darklighter,1.6,11,1,82,None,,https://tc.emperorshammer.org/download.php?id=1307&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC233.zip,C:\Users\kevin\Documents\Projects\EH\TIETC233,Darby.tie,C:\Users\kevin\Documents\Projects\EH\TIETC233\Darby.tie,TIE Fighter,Safari Boy
1307,TIE-TC 233,TIE-TC,233,The Adventures of Darby the Love-Bot,TIE Fighter,4,11/15/2007,11/15/2007,CPT Dave Darklighter,1.6,11,1,82,None,,https://tc.emperorshammer.org/download.php?id=1307&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC233.zip,C:\Users\kevin\Documents\Projects\EH\TIETC233,Darby2.tie,C:\Users\kevin\Documents\Projects\EH\TIETC233\Darby2.tie,TIE Defender,Slayer 2-3
1307,TIE-TC 233,TIE-TC,233,The Adventures of Darby the Love-Bot,TIE Fighter,4,11/15/2007,11/15/2007,CPT Dave Darklighter,1.6,11,1,82,None,,https://tc.emperorshammer.org/download.php?id=1307&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC233.zip,C:\Users\kevin\Documents\Projects\EH\TIETC233,Darby3.tie,C:\Users\kevin\Documents\Projects\EH\TIETC233\Darby3.tie,Assault Gunboat,Kraken
1307,TIE-TC 233,TIE-TC,233,The Adventures of Darby the Love-Bot,TIE Fighter,4,11/15/2007,11/15/2007,CPT Dave Darklighter,1.6,11,1,82,None,,https://tc.emperorshammer.org/download.php?id=1307&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC233.zip,C:\Users\kevin\Documents\Projects\EH\TIETC233,Darby4.tie,C:\Users\kevin\Documents\Projects\EH\TIETC233\Darby4.tie,TIE Bomber,Butcher 1
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M10DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M10DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M11DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M11DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M12DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M12DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M13DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M13DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M14DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M14DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M15DM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M15DM.TIE,TIE Defender,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M1GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M1GM.TIE,Assault Gunboat,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M2AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M2AM.TIE,TIE Advanced,Alpha 1
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M3GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M3GM.TIE,Assault Gunboat,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M4GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M4GM.TIE,Assault Gunboat,Alpha 3
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M5AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M5AM.TIE,TIE Advanced,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M6AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M6AM.TIE,TIE Advanced,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M7AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M7AM.TIE,TIE Advanced,Alpha 1
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M8AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M8AM.TIE,TIE Advanced,Alpha
1308,TIE-TC 234,TIE-TC,234,Pacification,TIE Fighter,15,11/18/2007,3/22/2009,HA Anahorn Dempsey,4,5,1,34,EH Ship Patch for TIE '95 | E-Wing,231|266,https://tc.emperorshammer.org/download.php?id=1308&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC234.zip,C:\Users\kevin\Documents\Projects\EH\TIETC234,D5M9AM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC234\D5M9AM.TIE,TIE Advanced,Alpha
1309,TIE-F 268,TIE-F,268,Fleet Commander's Birthday Gift,TIE Fighter,1,11/18/2007,3/22/2009,HA Anahorn Dempsey,Unrated,0,0,14,EH Ship Patch for TIE '95 | Azzameen Family Base,231|304,https://tc.emperorshammer.org/download.php?id=1309&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/free/TIEF268.zip,C:\Users\kevin\Documents\Projects\EH\TIEF268,FCBDAY.TIE,C:\Users\kevin\Documents\Projects\EH\TIEF268\FCBDAY.TIE,TIE Defender,Alpha
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M1XW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M1XW.TIE,X-Wing,Blue 3
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M2BW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M2BW.TIE,B-Wing,Blue
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M3AW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M3AW.TIE,A-Wing,Red 2
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M4XW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M4XW.TIE,X-Wing,Red 3
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M5AT.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M5AT.TIE,Gamma Assault Transport,Remner
1310,TIE-TC 235,TIE-TC,235,Special Ops,TIE Fighter,7,12/9/2007,3/22/2009,HA Anahorn Dempsey,3,2,3,29,EH Ship Patch for TIE '95 | Cargo Facility 2  | Fly Rebel Fighters | Fly Transports,231|306|344|345,https://tc.emperorshammer.org/download.php?id=1310&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC235.zip,C:\Users\kevin\Documents\Projects\EH\TIETC235,D4M6DW.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC235\D4M6DW.TIE,TIE Defender,Alpha
